Wavelength,Intensity
720,0.025919999927282
721,0.025885000824928
722,0.026167999953032
723,0.026825999841094
724,0.027875000610948
725,0.029231999069452
726,0.030812000855803
727,0.032513998448849
728,0.034256000071764
729,0.035939998924732
730,0.037422999739647
731,0.038589999079704
732,0.039462998509407
733,0.040038999170065
734,0.040235001593828
735,0.040059000253677
736,0.039629001170397
737,0.039016999304295
738,0.038261000066996
739,0.037376999855042
740,0.036407001316547
741,0.035404998809099
742,0.034357998520136
743,0.033160001039505
744,0.031808000057936
745,0.030368000268936
746,0.028891999274492
747,0.027450000867248
748,0.026162000373006
749,0.025154000148177
750,0.024695999920368
751,0.025016000494361
752,0.026356000453234
753,0.028867999091744
754,0.032620001584291
755,0.037629999220371
756,0.043804999440908
757,0.050829999148846
758,0.058329001069069
759,0.065943002700806
760,0.073325000703335
761,0.080030001699924
762,0.085689999163151
763,0.090078003704548
764,0.093056000769138
765,0.094608999788761
766,0.094553001224995
767,0.091603003442287
768,0.086606003344059
769,0.080306999385357
770,0.073587000370026
771,0.066509999334812
772,0.059117998927832
773,0.053011998534203
774,0.050014000386
775,0.049276001751423
776,0.050225000828505
777,0.056455999612808
778,0.058017998933792
779,0.058749999850988
780,0.056972999125719
