Wavelength,Intensity
705,1.6869000196457
706,1.5284999608994
707,1.3755999803543
708,1.2380000352859
709,1.1205999851227
710,1.0198999643326
711,0.92510998249054
712,0.83459997177124
713,0.74796998500824
714,0.66563999652863
715,0.58859002590179
716,0.52068001031876
717,0.46762999892235
718,0.43797001242638
719,0.43007001280785
720,0.4383200109005
721,0.45535999536514
722,0.47461000084877
723,0.49573001265526
724,0.51960998773575
725,0.54935002326965
726,0.59273999929428
727,0.66043001413345
728,0.75789999961853
729,0.88637000322342
730,1.0363999605179
731,1.1973999738693
732,1.3522000312805
733,1.4872000217438
734,1.5911999940872
735,1.6625000238419
736,1.7075999975204
737,1.7408000230789
738,1.7792999744415
739,1.8487000465393
740,1.9685000181198
741,2.1435000896454
742,2.3698000907898
743,2.6259000301361
744,2.8901998996735
745,3.1387000083923
746,3.3508999347687
747,3.5132999420166
748,3.6301999092102
749,3.7156999111176
750,3.8081998825073
751,3.9405999183655
752,4.1528000831604
753,4.4682002067566
754,4.8887000083923
755,5.4056000709534
756,5.9963002204895
757,6.6304001808167
758,7.2774000167847
759,7.9098000526428
760,8.5104999542236
761,9.0770998001099
762,9.6077003479004
763,10.100999832153
764,10.538999557495
765,10.89999961853
766,10.920999526978
767,10.704000473022
768,10.328000068665
769,9.8450002670288
770,9.3299999237061
771,8.7346000671387
772,8.0440998077393
773,7.4938998222351
774,6.9707999229431
775,6.4317998886108
776,5.83109998703
777,3.8966000080109
778,3.5450999736786
779,3.1974999904633
780,2.8819000720978
